player,hard_elo,clay_elo,grass_elo,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Stephens S.,1454.7752146104417,1526.0874697688957,1480.9970466950092,1476.0874697688957,328,169,42,240.0,12.0,0.08374266472482556
Stevanovic N.,1501.518153108833,1496.0710764121918,1503.9652301777676,1501.518153108833,0,5,4,204.0,865.0,
Stevenson A.,1499.5033566573259,1499.4582873638565,1499.389965796493,1499.3357886182043,3,4,1,240.0,5564.0,
Stoiana M.,1451.5257742985395,1452.574089923453,1448.380170664727,1448.380170664727,3,1,0,130.0,16.0,
Stojanovic N.,1482.1357606298354,1468.0155494441085,1474.4895749194347,1461.1175426224597,37,13,7,163.0,404.0,-0.15102215415360576
Stojsavljevic M.,1458.5437334137491,1455.5444713911595,1457.4610361023022,1455.5444713911595,1,0,3,276.0,62.0,
Stollar F.,1492.7881057730312,1494.7851885209661,1495.5242648830244,1494.2453682162584,11,16,2,280.0,775.0,-0.1809775608422764
Stoop G.,1499.768793523925,1499.768793523925,1499.768374299535,1499.768793523925,0,0,2,185.0,6277.0,
Stosur S.,1443.8990718954512,1488.8585804089446,1469.1382583375312,1438.8585804089446,396,187,60,490.0,1568.0,-0.27952704058019595
Strakhova V.,1482.9557997936436,1484.8060261649428,1482.8066283355927,1482.8066283355927,1,1,0,303.0,355.0,
Strycova B.,1450.0335849599019,1496.950836663705,1500.013445488279,1457.332954333727,157,62,44,430.0,1097.0,-0.2656343966708121
Stusek J.,1484.843765163108,1487.0286702745957,1484.645472160619,1484.843765163108,0,2,1,435.0,39.0,
Suarez Navarro C.,1515.3175650773783,1521.5772533633926,1500.823536346107,1522.1312416178105,316,193,49,335.0,1826.0,-0.10097485220279545
Suarez P.,1500.0496848218597,1500.038596891676,1500.049652865967,1500.049652865967,3,2,0,157.0,7130.0,
Sucha M.,1499.8350654889643,1499.7668034035273,1499.7486248286139,1499.721106628116,7,5,1,132.0,7006.0,-0.2595559558819361
Sugiyama A.,1499.1894776290349,1499.3183824895793,1499.5330505725763,1498.7704076077953,72,18,13,71.0,6208.0,-0.0017073040626098268
Sugnaux T.,1488.4058601526488,1488.41413474154,1488.4058601526488,1488.4058601526488,0,2,0,608.0,1874.0,
Sun L.,1483.3965244910848,1486.3643668396037,1512.553367134347,1501.838541009978,45,7,11,105.0,153.0,-0.0673053603757019
Sun S.,1499.3667827373506,1499.367307236146,1499.367307236146,1499.367307236146,4,0,0,232.0,5661.0,
Sun S.N.,1499.692357271158,1499.6923259624136,1499.6923259624136,1499.6923259624136,2,0,0,343.0,5458.0,
Sun T.,1499.910102727422,1499.9101238367853,1499.9101238367853,1499.9101238367853,3,0,0,254.0,6557.0,
Sun T.T.,1499.3953186818449,1499.408547793838,1499.2883425185635,1499.1183735875757,11,8,2,259.0,6710.0,-0.17552498803918012
Sutjiadi A.,1492.3048403883097,1492.4353528682277,1492.4353528682277,1492.4353528682277,1,0,0,366.0,1833.0,
Svitolina E.,1842.9220079759118,1842.9220079759118,1703.786758180531,1892.9220079759118,430,158,56,9.0,13.0,-0.06501620051631307
Swan K.,1498.8389417235821,1485.9069807516285,1464.437267676478,1485.9069807516285,5,0,17,196.0,59.0,0.10273300503308325
Swiatek I.,1911.4913500057175,1894.893143185684,1821.2271961518209,1944.893143185684,240,124,37,5.0,8.0,0.1935924835652264
Szabanin N.,1457.0133385192837,1457.3607389695073,1457.0133385192837,1457.0133385192837,0,3,0,572.0,776.0,
Szatmari A.,1499.9119114341747,1499.8866765783168,1499.8867012153173,1499.8867012153173,2,1,0,333.0,6312.0,
Szavay A.,1499.817137050045,1503.571588412985,1501.2016298598983,1503.085162366299,88,75,10,40.0,5578.0,-0.24443166008758
Tagger L.,1573.4584772157727,1524.7986583270708,1552.8750622759796,1562.714356886834,18,6,1,48.0,6.0,0.10469958777393584
Takao E.,1499.9488448735804,1499.9488448735804,1499.9488448735804,1499.9488448735804,0,0,0,136.0,7152.0,
Talaba G.,1492.3939817868088,1492.4605532817268,1492.3939817868088,1492.3939817868088,0,1,0,214.0,1972.0,
Tamaela E.,1499.9357375653472,1499.935732536902,1499.935732536902,1499.935732536902,3,0,0,184.0,6913.0,
Tan H.,1441.8251847973875,1461.0674670127974,1472.0806138402459,1441.5225495787167,13,17,5,202.0,137.0,0.011786881862660525
Tananta L.,1499.9106936880578,1499.910689214951,1499.910689214951,1499.910689214951,1,0,0,542.0,6565.0,
Tanasugarn T.,1497.6711299818744,1498.3541331526053,1499.7108541305022,1497.0315170248646,82,15,31,248.0,4219.0,-0.16806115666739824
Tang H.C.,1499.43521094871,1499.435514221405,1499.435514221405,1499.435514221405,1,0,0,487.0,4612.0,
Tangphong M.,1499.948560211494,1499.948560211494,1499.948560211494,1499.948560211494,1,0,0,332.0,7146.0,
Tararudee L.,1520.1434992191857,1531.7564230339037,1525.82457621514,1531.7564230339037,13,0,2,78.0,27.0,0.12404599438390812
Tatishvili A.,1486.074363671734,1492.7105170954712,1491.6350639452312,1480.5457983459,61,46,12,644.0,3273.0,-0.15631182546502026
Tauson C.,1629.9220318636158,1577.1395525346566,1577.1395525346566,1627.1395525346566,127,31,19,42.0,2.0,-0.01137961513739083
Taylor G.,1494.501447326955,1494.501447326955,1494.5461091470916,1494.501447326955,0,0,2,180.0,2980.0,
Teichmann J.,1534.571085762225,1597.7317194739894,1534.571085762225,1584.571085762225,97,73,10,170.0,91.0,0.15960892902070228
Teichmann J.B.,1497.6585631146172,1496.6241942804181,1496.913956189276,1496.913956189276,2,6,0,137.0,3104.0,
Tetreault V.,1499.4347974854638,1499.4352497415077,1499.4352497415077,1499.4352497415077,12,0,0,179.0,5826.0,-0.08765909893295842
Thandi K.,1495.5702114854034,1495.2498268265829,1495.2498268265829,1495.2498268265829,5,0,0,359.0,1446.0,
Thorpe L.,1499.689965140482,1499.6900733163557,1499.689965140482,1499.689965140482,0,1,0,232.0,5255.0,
Tian F.,1488.246309330446,1488.2970301084606,1488.2970301084606,1488.2970301084606,1,0,0,553.0,1064.0,
Tig P.M.,1460.6091922419876,1462.548857886861,1459.7695703108923,1441.8124390513274,47,31,4,210.0,411.0,-0.12147686640527999
Tikhonova A.,1425.0392496812538,1425.4455250027045,1422.9193364126636,1413.3653485966936,2,3,1,1178.0,153.0,
Timofeeva M.,1517.412670498571,1468.1147648168292,1497.991745664913,1495.52759755779,13,14,2,92.0,5.0,-0.0797464279630472
Tinjic J.,1499.5189858915132,1499.5193367195322,1499.5189858915132,1499.5189858915132,0,1,0,255.0,4792.0,
Tjandramulia O.,1487.3497204211003,1487.3095906021767,1487.3095906021767,1487.3095906021767,1,0,0,421.0,1447.0,
Tjen J.,1538.6460777700072,1492.1199690749074,1491.7983077827673,1512.1702011479401,34,7,5,35.0,4.0,0.0522857318344046
Tkacheva M.,1486.5518476190584,1486.4450307486377,1486.4450307486377,1486.4450307486377,1,0,0,366.0,1447.0,
Todoni A.,1462.394093878311,1455.6325005799013,1455.9982189264165,1448.8497605127086,4,5,4,90.0,426.0,-0.05862098495867851
Tomljanovic A.,1573.4479451216507,1487.7368232237134,1537.6157978768413,1537.7368232237134,242,96,56,94.0,61.0,-0.1273090237781077
Tomova V.,1437.2699788994773,1427.0655857700451,1431.5654995325776,1429.3056930362284,76,51,23,207.0,47.0,-0.0664654864309831
Tona M.,1495.0227637310795,1495.359527901104,1495.359527901104,1495.359527901104,3,0,0,384.0,45.0,
Topalova G.,1470.8066316220418,1471.0952978466257,1470.8066316220418,1470.8066316220418,0,2,0,229.0,769.0,
Torres M.,1500.0524018909298,1500.052408825835,1500.0524018909298,1500.0524018909298,0,3,0,402.0,7121.0,
Torres Murcia M.C.,1462.306523032117,1463.0484494851023,1462.306523032117,1462.306523032117,0,2,0,880.0,152.0,
Torres Sandoval M.,1499.8029060008748,1499.8213823647548,1499.7897927727731,1499.7897927727731,1,3,0,420.0,6390.0,
Torro Flor M.T.,1494.352496063849,1493.8784108757018,1492.7827019610663,1489.409915304259,28,43,4,208.0,3701.0,-0.1893604022007035
Torro-Flor M.T.,1499.89084514893,1499.8908567878925,1499.89084514893,1499.89084514893,0,1,0,806.0,6354.0,
Toth A.,1466.6833245541377,1466.8333806446174,1466.6833245541377,1466.6833245541377,0,2,0,371.0,776.0,
Townsend T.,1667.1949071113431,1600.4878601801863,1622.2349295860238,1672.2349295860238,112,35,9,94.0,14.0,0.07939026344077138
Trevisan M.,1433.9314133779176,1451.6261828433896,1423.4771486716568,1415.0809356693069,67,53,7,516.0,117.0,-0.003185361703458678
Tsurenko L.,1505.6163236290454,1572.505884412534,1535.0968809157987,1534.0783815742518,209,79,48,96.0,691.0,-0.20405397504456607
Tu M.,1499.5740583511179,1499.8371589793328,1499.7681937072657,1499.5610259978391,30,12,5,63.0,6745.0,-0.23997545098837003
Tubello A.,1487.2485230840034,1486.950335768205,1487.2485230840034,1487.2485230840034,0,1,0,226.0,96.0,
Tulyaganova I.,1499.813793425599,1499.8137662869221,1499.8137662869221,1499.8137662869221,3,0,0,317.0,6802.0,
Turati B.,1494.2373962694148,1494.2771091117072,1494.2771091117072,1494.2771091117072,1,0,0,318.0,2060.0,
Tvaroskova L.,1499.715804737714,1499.7158786271543,1499.715804737714,1499.715804737714,0,2,0,417.0,5885.0,
Uberoi N.,1499.9362851897292,1499.9504241431077,1499.9362851897292,1499.9362851897292,0,2,0,267.0,6922.0,
Uberoi S.,1499.8737695683183,1499.873800102268,1499.873800102268,1499.873800102268,2,0,0,989.0,6754.0,
Uchijima M.,1392.048200016055,1441.6073792401262,1413.437956264317,1391.6073792401262,58,17,4,107.0,25.0,-0.18901686780997087
Udvardy P.,1469.060003954417,1540.7130604885115,1481.736968500089,1518.684907381566,21,39,9,76.0,3.0,0.007682420340482887
Umarova K.,1498.5198620354572,1498.5180855849383,1498.5180855849383,1498.5180855849383,1,0,0,814.0,3625.0,
Ungur L.,1499.7474990191388,1499.7475213660305,1499.7474990191388,1499.7474990191388,0,4,0,196.0,5892.0,
Urgesi F.,1472.0570728347564,1470.9867031756835,1472.0570728347564,1472.0570728347564,0,2,0,410.0,116.0,
Urhobo A.,1462.6138942321304,1461.7685114615974,1459.843771153135,1459.843771153135,1,2,0,185.0,97.0,
Vaidisova N.,1498.8256137655803,1499.3660743369264,1499.919571856528,1498.7720752523492,67,15,18,270.0,3974.0,-0.21509025928811737
Vakulenko J.,1499.8994429613106,1499.8658137891,1499.8596726111605,1499.7942648001729,31,16,4,80.0,6578.0,-0.21052547462018228
Valdmannova V.,1486.2102179817243,1486.3856790604693,1486.3856790604693,1486.3856790604693,1,0,0,300.0,208.0,
Valentova T.,1596.7787566914726,1550.4440793632848,1553.036131768652,1596.0667955452138,31,6,5,64.0,13.0,0.09014559034812963
Van Uytvanck A.,1494.685545912487,1433.7422911228518,1457.4019898816227,1444.685545912487,160,58,41,245.0,769.0,-0.27648977727540425
Van den Broek I.L.,1488.121749702092,1488.121749702092,1487.4180020962642,1488.121749702092,0,0,1,704.0,445.0,
Vandeweghe C.,1443.8549721534825,1502.7901328481466,1501.7142063606188,1470.5336129429086,175,38,63,136.0,1276.0,-0.04784957898932457
Vandewinkel H.,1476.056192516051,1479.9113324308232,1478.7775054691745,1474.7680148610611,1,3,3,82.0,16.0,
Vedder E.,1469.703139350701,1470.7189966817343,1471.548445586366,1469.703139350701,0,2,1,249.0,410.0,
Vekic D.,1524.6513995645269,1526.1896775506282,1603.4936592820854,1574.6513995645269,295,77,88,36.0,5.0,-0.01674735559410645
Vesnina E.,1499.7014949209822,1500.6631052827884,1508.8102085560183,1509.6663745065662,266,130,51,370.0,1886.0,-0.05112603749212824
Vicens Mas R.,1486.2104411758141,1486.194933750015,1486.2104411758141,1486.2104411758141,0,1,0,177.0,1244.0,
Vickery S.,1429.3667514089539,1450.6691902174102,1462.2096269742124,1416.0512393744525,56,24,10,160.0,720.0,-0.10443660661931747
Vidmanova D.,1502.104552042341,1497.6778708515315,1498.0425655234244,1499.14811202492,14,1,1,90.0,3.0,0.21948587094240068
Vierin N.,1499.8073284942077,1499.752540127429,1499.7523143652681,1499.7523143652681,2,9,0,213.0,6249.0,-0.10743822184140861
Vikhlyantseva N.,1461.0459886891158,1478.6633795910195,1484.074103983893,1454.609165282718,43,29,15,170.0,1797.0,-0.18953548759732958
Vinci R.,1502.3377238864703,1500.814455635353,1499.2119781706404,1500.0486657483882,303,154,53,191.0,3030.0,-0.2059441490118657
Viratprasert S.,1499.8537829057168,1499.8537709879658,1499.8537709879658,1499.8537709879658,1,0,0,264.0,6046.0,
Voegele,1499.8591020577453,1499.8590923417285,1499.8590923417285,1499.8590923417285,1,0,0,75.0,6081.0,
Voegele S.,1400.0220094692968,1423.8944622721904,1423.8944622721904,1373.8944622721904,154,84,20,141.0,1609.0,-0.1152416398710136
Vogele S.,1499.8442577257254,1499.8455388953207,1499.8345836511407,1499.8345836511407,1,1,0,162.0,6578.0,
Vogt S.,1498.6694319705175,1498.677060269281,1498.6694319705175,1498.6694319705175,0,1,0,218.0,3758.0,
Volodko K.,1480.1744542241777,1479.8409249015222,1478.7465751597579,1478.7465751597579,1,1,0,267.0,1056.0,
Volynets K.,1434.1092183639819,1457.4117693363849,1458.319157989486,1471.5956270699842,78,30,13,89.0,16.0,0.042088681686426765
Von Deichmann K.,1427.800535931759,1443.94214509233,1420.0505714460633,1420.0505714460633,4,5,0,158.0,515.0,
Vondrousova M.,1749.9130255692983,1730.5588271316353,1749.9130255692983,1799.9130255692983,155,72,30,34.0,229.0,-0.013768935308232533
Voracova R.,1496.1657132302414,1497.3814212243788,1495.6220289346045,1494.44222354989,28,30,2,193.0,4122.0,-0.14547360033257717
Voskoboeva G.,1490.5478176469114,1495.4783750925303,1492.6794507830518,1487.2610280293597,106,38,6,263.0,3499.0,-0.2617208563806823
Vrancken Peeters A.,1484.394996664033,1484.394996664033,1484.638785139667,1484.394996664033,0,0,1,493.0,447.0,
Vrljic A.,1499.278214322735,1499.588041030709,1499.3394237909886,1499.3394237909886,4,3,0,224.0,4520.0,
Wagner S.,1492.3452976222218,1492.493322726354,1492.493322726354,1492.493322726354,1,0,0,316.0,1769.0,
Wallace I.,1497.332646476184,1497.3346730030241,1497.332646476184,1497.332646476184,0,1,0,245.0,3015.0,
Waltert S.,1469.79154411012,1452.2287471030947,1454.4849043030972,1451.2418997566945,10,24,2,87.0,15.0,-0.10656967609667678
Wang M.,1477.9832420504167,1478.0955507078352,1478.0955507078352,1478.0955507078352,2,0,0,410.0,703.0,
Wang Q.,1491.2785019991106,1482.9137742066737,1466.9943221152128,1470.2397308186162,184,48,16,403.0,704.0,-0.19012827440505936
Wang X.,1490.8295842928305,1491.15234471739,1491.15234471739,1491.15234471739,7,0,0,136.0,2534.0,
Wang Xin.,1552.322779427973,1530.4750084014547,1549.404304438366,1580.4750084014547,164,30,26,36.0,11.0,0.10797302466851866
Wang Xiy.,1446.7586314400328,1503.4051108757496,1460.4729049907783,1484.4921145364838,107,32,9,108.0,10.0,-0.001159293423858565
Wang Xiyu,1497.736371322743,1497.7280846362444,1497.7280846362444,1497.7280846362444,1,0,0,587.0,3163.0,
Wang Y.,1491.6072435704405,1486.8833011980707,1491.2940944448028,1508.5825308339142,48,9,6,298.0,304.0,-0.05702098648630771
Wang Yaf.,1490.8466736258188,1489.9412561146498,1492.3684223522982,1487.187047810586,74,12,7,84.0,2368.0,-0.1925703587340437
Wannasuk N.,1499.7201733318343,1499.7215340481455,1499.7215340481455,1499.7215340481455,3,0,0,437.0,5318.0,
Washington M.,1499.7899354194667,1499.7798281809587,1499.77051821807,1499.77051821807,1,1,0,276.0,5984.0,
Watson H.,1443.2211746612268,1476.2357784920632,1464.7952030921826,1456.9576640548319,193,50,87,281.0,187.0,-0.14887506453322497
Webley-Smith E.,1497.8899660259012,1497.7834890071133,1498.1727931819923,1497.7834890071133,2,0,2,539.0,3681.0,
Wei S.,1422.6808964958404,1430.9111122813047,1430.9111122813047,1430.9111122813047,13,0,0,207.0,307.0,-0.1331443461493425
Weinhold A.,1499.4390010479829,1499.438645524752,1499.438645524752,1499.438645524752,3,0,0,191.0,5465.0,
Wejnert M.,1499.7991904722535,1499.7992396372574,1499.7992396372574,1499.7992396372574,2,0,0,522.0,6432.0,
Werner C.,1494.563606211266,1497.9543842888645,1495.8593821804407,1495.8593821804407,1,2,0,271.0,305.0,
Wheeler C.,1499.9285953288552,1499.9285878336912,1499.9285878336912,1499.9285878336912,1,0,0,214.0,6802.0,
Wickmayer Y.,1469.7253671109827,1501.5846786522125,1455.5246657862042,1451.5846786522125,266,87,71,764.0,426.0,-0.2928433689952233
Widjaja J.,1499.9474753938803,1499.9474753612355,1499.9474753938803,1499.9474753938803,0,1,0,203.0,7124.0,
Wienerova L.,1499.5209043710524,1499.5280245503368,1499.4102283469517,1499.4102283469517,5,4,0,184.0,6039.0,
Williams S.,1668.9004805241539,1609.8869660935216,1609.8869660935216,1659.8869660935216,368,133,75,471.0,61.0,-0.33289850799960896
Williams V.,1337.3471472593772,1373.310815045383,1373.310815045383,1323.310815045383,375,118,67,615.0,16.0,-0.29186472316950585
Witthoeft C.,1495.4893155749862,1480.5750628649525,1491.126541714701,1478.8363841066332,62,38,17,100.0,2876.0,-0.26888059573389844
Woerle K.,1497.855209552144,1497.8390987004332,1497.001031683838,1497.001031683838,13,7,0,220.0,5191.0,-0.20655214027878574
Wolfe J.,1498.8571496690572,1498.8571632344567,1498.8571632344567,1498.8571632344567,1,0,0,110.0,3884.0,
Wong C.,1467.2986954673318,1467.1352070454382,1467.1352070454382,1467.1352070454382,2,0,0,412.0,670.0,
Wong Hong Yi C.,1484.0,1484.0,1484.0,1484.0,1,0,0,498.0,307.0,
Wongteanchai V.,1497.5619300691537,1497.6120002471507,1497.6120002471507,1497.6120002471507,5,0,0,279.0,3268.0,
Wongteanchai Vara.,1498.6283344104895,1498.634093485817,1498.634093485817,1498.634093485817,1,0,0,317.0,3631.0,
Wozniacki C.,1631.9391463403363,1603.2977889702026,1603.2977889702026,1653.2977889702026,589,156,82,71.0,727.0,0.05660577249199428
Wozniak A.,1489.5245207670325,1497.4420538333047,1497.0737160421913,1488.044252801813,127,57,25,291.0,3274.0,-0.35204329336372586
Wu H.C.,1488.932092138712,1489.5976702957912,1489.5976702957912,1489.5976702957912,2,0,0,669.0,1054.0,
Wuerth T.,1486.1424426285218,1485.9513864437665,1486.1424426285218,1486.1424426285218,0,1,0,205.0,412.0,
Wurth T.,1482.2026984489326,1481.8045657804407,1481.2186622577665,1481.2186622577665,1,1,0,461.0,769.0,
Xu M.,1475.3946615051555,1475.3946615051555,1466.5692024393566,1475.3946615051555,0,0,5,326.0,62.0,
Xu S.,1488.3735016290839,1488.3018046320954,1486.4148898945634,1486.4148898945634,4,2,0,221.0,2602.0,
Xu Y-F.,1499.0178625962126,1499.020166350966,1499.020166350966,1499.020166350966,1,0,0,200.0,3995.0,
Xu Y.F.,1494.7518714870562,1494.0896738731033,1494.134347117225,1493.429538730341,12,1,1,442.0,3610.0,-0.27824531583490497
Xun F.Y.,1487.3389852328414,1487.3421359370157,1487.3421359370157,1487.3421359370157,10,0,0,243.0,2540.0,-0.1333208077629749
Yakimova A.,1496.648767175137,1496.709779741212,1496.9358912214047,1494.2134686665006,35,27,7,110.0,5176.0,-0.10295217094313402
Yamaguchi M.,1459.8427505621542,1460.7119500764663,1460.7119500764663,1460.7119500764663,3,0,0,279.0,304.0,
Yamalapalli S.,1502.2986464406908,1502.4776344216393,1502.4776344216393,1502.4776344216393,2,0,0,344.0,304.0,
Yan Z.,1499.2630946475463,1499.275465966275,1499.0837582533527,1498.7767183959434,29,11,3,400.0,6031.0,-0.25965317794028664
Yang V.,1484.0820029208048,1484.2503544017181,1484.2503544017181,1484.2503544017181,1,0,0,1139.0,607.0,
Yang Y.,1483.5868906844128,1483.955985540743,1483.955985540743,1483.955985540743,1,0,0,236.0,1076.0,
Yang Z.,1488.4002331582678,1488.601087732003,1488.601087732003,1488.601087732003,7,0,0,649.0,2519.0,
Yang Zha.,1495.9403767332408,1495.9969372751227,1495.9969372751227,1495.9969372751227,1,0,0,789.0,2061.0,
Yao X.,1485.9431470742009,1486.3835868275125,1486.3835868275125,1486.3835868275125,3,0,0,294.0,669.0,
Yashina E.,1494.0320287639804,1494.0320287639804,1493.9825319662293,1494.0320287639804,0,0,1,478.0,1896.0,
Yastremska D.,1508.0522807852437,1495.8156546389046,1541.979218499545,1511.7204698169,176,62,34,112.0,6.0,-0.23739929209454042
Yonemura A.,1499.9271485243053,1499.9271455036476,1499.9271455036476,1499.9271455036476,1,0,0,233.0,6780.0,
Yonemura T.,1499.6475783088642,1499.6475749652682,1499.6475749652682,1499.6475749652682,3,0,0,226.0,5801.0,
Yoo M.,1499.8718147513168,1499.871816257229,1499.871816257229,1499.871816257229,1,0,0,638.0,6186.0,
You X.,1429.7417600799333,1428.9550970965802,1417.0733166066493,1417.0733166066493,13,2,0,306.0,670.0,-0.1642602064792953
Yu E.,1491.0543615758586,1491.1022368920212,1491.1022368920212,1491.1022368920212,1,0,0,763.0,1462.0,
Yuan M.,1499.5226760578284,1499.3958697000246,1499.3944820726208,1499.268607751029,26,2,2,123.0,6431.0,0.04494024585866735
Yuan Y.,1519.7074542010762,1484.0853984889875,1484.0853984889875,1534.0853984889875,89,12,12,121.0,40.0,0.021579005391200667
Zaar L.,1485.270931696361,1485.239091698138,1485.270931696361,1485.270931696361,0,1,0,335.0,103.0,
Zabala P.,1499.8526126558766,1499.8526455582642,1499.8526126558766,1499.8526126558766,0,1,0,371.0,6039.0,
Zacarias M.,1481.584474014776,1480.5655052635493,1476.9927881258016,1476.9927881258016,5,3,0,212.0,1469.0,
Zahlavova S.,1497.7845883920204,1496.803610159705,1497.3241182093152,1495.2777245156399,20,26,7,175.0,4801.0,-0.10209510377882225
Zahlavova Strycova B.,1502.3219887726177,1497.0708716571035,1502.883260311743,1502.708915234637,135,69,27,22.0,4175.0,-0.0801621599751694
Zahlavova Strycova B..,1499.285724049321,1499.5501305775524,1499.3641108323343,1499.1414945956908,10,9,3,58.0,5799.0,-0.1552465501618025
Zaja A.,1488.1191493758838,1490.8909959064522,1487.4341210863681,1486.7096785691595,1,6,1,372.0,1879.0,
Zakharova A.,1515.9998944155611,1493.336618245759,1514.230835501799,1527.4317761888526,43,7,7,101.0,29.0,0.04598500491778457
Zakopalova K.,1502.0195642121778,1504.8479377311282,1502.609664353371,1507.5095494221944,162,115,22,31.0,4524.0,-0.03897069280573451
Zander N.,1499.3571956403089,1499.3571995244356,1499.3571956403089,1499.3571956403089,0,1,0,316.0,4486.0,
Zanevska M.,1472.7076912231187,1494.2489444534212,1443.5879387290497,1444.2489444534212,28,45,6,112.0,1096.0,-0.3126005599596319
Zaniewska S.,1499.4110069025826,1499.283681550327,1499.2963037328495,1499.2431859666044,2,1,1,218.0,4891.0,
Zantedeschi A.,1484.882714768803,1484.8478168301,1484.882714768803,1484.882714768803,0,1,0,603.0,1140.0,
Zarazua R.,1501.2249310443628,1447.39222168101,1469.8957603395543,1496.4032870931544,57,26,7,71.0,5.0,0.03134516579289398
Zavatska K.,1444.7464386350434,1424.228547844297,1408.65114299972,1408.65114299972,16,15,0,174.0,769.0,-0.088827908793715
Zec Peskiric M.,1498.679805140177,1498.6350310228395,1498.4101403413965,1498.199757298541,4,19,1,156.0,5675.0,-0.24916409665223507
Zhang K-L.,1500.0779543422977,1500.0947692648506,1500.0947692648506,1500.0947692648506,2,0,0,206.0,3994.0,
Zhang K.L.,1493.433340614926,1492.48403176116,1493.2589941736883,1492.48403176116,21,0,1,249.0,3266.0,-0.10655844714090623
Zhang L.,1490.682955089143,1490.724051288679,1490.724051288679,1490.724051288679,12,0,0,407.0,2882.0,-0.21865454543209448
Zhang R.,1490.2180329671053,1490.317480969513,1490.317480969513,1490.317480969513,1,0,0,836.0,340.0,
Zhang S.,1552.6048217451932,1472.9794772909222,1472.9794772909222,1522.9794772909222,330,116,55,53.0,5.0,-0.09090642867184745
Zhang Y.,1499.596954163421,1499.5968272041193,1499.5968272041193,1499.5968272041193,1,0,0,356.0,4976.0,
Zhang Yi.,1499.9679353673291,1499.96774620083,1499.96774620083,1499.96774620083,2,0,0,696.0,3679.0,
Zhang Yux.,1490.1588716289739,1490.3172080114848,1490.3172080114848,1490.3172080114848,9,0,0,225.0,2880.0,
Zhao C.,1443.258736027713,1455.316968689735,1450.5194289397405,1436.6936521690154,18,4,3,620.0,27.0,0.023908695151641457
Zhao Y.J.,1499.9989608004935,1499.9989107084425,1499.9989107084425,1499.9989107084425,2,0,0,437.0,5457.0,
Zheng J.,1499.415446119188,1498.157116386143,1500.714541909407,1498.9112714995533,178,57,37,100.0,4240.0,-0.10774993736917249
Zheng Q.,1743.468947888455,1702.7632820279366,1597.2840246627024,1696.9846056007316,126,56,21,123.0,33.0,-0.2918732133895766
Zheng S.,1419.2337859179597,1455.2003965574727,1457.4853894938842,1407.4853894938842,164,31,17,681.0,593.0,-0.33102839327690753
Zheng W.,1476.4380738099485,1476.8512483863435,1476.8512483863435,1476.8512483863435,6,0,0,309.0,305.0,
Zhou Y.M.,1499.697371136499,1499.692854214251,1499.692854214251,1499.692854214251,9,0,0,177.0,4987.0,
Zhu C.,1484.0,1484.0,1484.0,1484.0,1,0,0,596.0,306.0,
Zhu L.,1553.4326599660365,1498.456709237334,1503.2536146408418,1548.456709237334,157,16,22,219.0,317.0,-0.09060727689056652
Zhuk S.,1489.958559399396,1489.1199660672282,1488.0590030888218,1488.0590030888218,8,1,0,167.0,2653.0,
Zidansek T.,1460.4246321301257,1557.0467443716227,1489.4428778080028,1510.4246321301257,77,74,11,148.0,43.0,0.07894571572156589
Zoric N.,1499.9157269900102,1499.9157358991774,1499.9157269900102,1499.9157269900102,0,1,0,462.0,6627.0,
Zucchini A.,1484.1647908710183,1484.144192012141,1484.1647908710183,1484.1647908710183,0,1,0,620.0,480.0,
Zueger J.,1474.396943651465,1474.417458862471,1474.417458862471,1474.417458862471,2,0,0,180.0,1308.0,
Zuger J.,1500.7652524948387,1500.974183078063,1500.7652524948387,1500.7652524948387,0,2,0,165.0,1502.0,
Zvonareva V.,1502.2700444237094,1462.1797368901737,1487.5989368623038,1489.971225857798,314,66,27,326.0,104.0,0.008960602860510258
Xinyu W.,1500.0,1500.0,1500.0,1500.0,0,0,0,,,
Xiyu W.,1500.0,1500.0,1500.0,1500.0,0,0,0,,,
Frodin T.,1500.0,1500.0,1500.0,1500.0,0,0,0,,,
